,english_tokens,is_polarize,polarity
51310,dunce,False,Neu
51311,dundalk,False,Neu
51312,dune,False,Neu
51313,dunfermline,False,Neu
51314,dunghill,False,Neu
51315,dunkel,False,Neu
51316,dunkeln,False,Neu
51317,dunoon,False,Neu
51318,dunshaughlin,False,Neu
51319,dunums,False,Neu
51320,duodecimal,False,Neu
51321,duodena,False,Neu
51322,duper,False,Neu
51323,duplá,False,Neu
51324,durables,False,Neu
51325,durango,False,Neu
51326,dures,False,Neu
51327,durham,False,Neu
51328,durmitor,False,Neu
51329,durrell,False,Neu
51330,dury,False,Neu
51331,durán,False,Neu
51332,durón,False,Neu
51333,dushk,False,Neu
51334,dusseldorf,False,Neu
51335,duster,False,Neu
51336,dusting,False,Neu
51337,dustjacket,False,Neu
51338,dustup,False,Neu
51339,dutchwoman,False,Neu
51340,duthu,False,Neu
51341,dutiesand,False,Neu
51342,dutra,False,Neu
51343,dutschke,False,Neu
51344,duurkoop,False,Neu
51345,duve,False,Neu
51346,dyabakir,False,Neu
51347,dynamisation,False,Neu
51348,dynamised,False,Neu
51349,dynamites,True,Neg
51350,dynastic,False,Neu
51351,dyron,False,Neu
51352,dyscalculation,False,Neu
51353,dyscalculia,False,Neu
51354,dysfunctionality,False,Neu
51355,dysgraphic,False,Neu
51356,dysl,False,Neu
51357,dzhokhar,False,Neu
51358,dávid,False,Neu
51359,däubler,False,Neu
51360,déanamh,False,Neu
51361,déanaí,False,Neu
51362,début,False,Neu
51363,dél,False,Neu
51364,délit,False,Neu
51365,délégation,False,Neu
51366,députés,False,Neu
51367,désespérées,False,Neu
51368,désirons,False,Neu
51369,désiré,False,Neu
51370,détachement,False,Neu
51371,déterminée,False,Neu
51372,développement,False,Neu
51373,dîncu,False,Neu
51374,dó,False,Neu
51375,dóibh,False,Neu
51376,döbelin,False,Neu
51377,dührkhop,False,Neu
51378,dürrenmatt,False,Neu
51379,e-0085,False,Neu
51380,e-0699,False,Neu
51381,e-07,False,Neu
51382,e-1045,False,Neu
51383,e-11,False,Neu
51384,e-111,False,Neu
51385,e-112,False,Neu
51386,e-1265,False,Neu
51387,e-1318,False,Neu
51388,e-1336,False,Neu
51389,e-1422,False,Neu
51390,e-1695,False,Neu
51391,e-19,False,Neu
51392,e-2208,False,Neu
51393,e-2425,False,Neu
51394,e-2656,False,Neu
51395,e-2710,False,Neu
51396,e-3041,False,Neu
51397,e-4752,False,Neu
51398,e-4819,False,Neu
51399,e-640,False,Neu
51400,e.07,False,Neu
51401,e.c.a.c.,False,Neu
51402,e121,False,Neu
51403,e17,False,Neu
51404,e2c,False,Neu
51405,e301,False,Neu
51406,e303,False,Neu
51407,e650,False,Neu
51408,e949,False,Neu
51409,eaa,False,Neu
51410,eacnamaíoch,False,Neu
51411,eadp,False,Neu
51412,eadrainn,False,Neu
51413,eagar,False,Neu
51414,eagf,False,Neu
51415,ealing,False,Neu
51416,earle,False,Neu
51417,earley,False,Neu
51418,earls,False,Neu
51419,early1999,False,Neu
51420,earlywarning,False,Neu
51421,earp,False,Neu
51422,eartagging,False,Neu
51423,eartags,False,Neu
51424,earthbound,False,Neu
51425,earths,False,Neu
51426,earthshaking,False,Neu
51427,earto,False,Neu
51428,easb,False,Neu
51429,easilyabsorbed,False,Neu
51430,eatable,False,Neu
51431,eater,False,Neu
51432,eaters,False,Neu
51433,eau,False,Neu
51434,eaves,False,Neu
51435,ebay,False,Neu
51436,ebbe,False,Neu
51437,ebbed,False,Neu
51438,ebenezer,False,Neu
51439,ebonite,False,Neu
51440,ebs,False,Neu
51441,ebubekir,False,Neu
51442,ecbos,False,Neu
51443,ecce,False,Neu
51444,ecclesiastes,False,Neu
51445,ecclesiastic,False,Neu
51446,eccm,False,Neu
51447,eccp,False,Neu
51448,ecd,False,Neu
51449,ecemis,False,Neu
51450,ecg,False,Neu
51451,ecgi,False,Neu
51452,echography,False,Neu
51453,ecips,False,Neu
51454,eckert,False,Neu
51455,eclipsing,False,Neu
51456,ecliptic,False,Neu
51457,ecn,False,Neu
51458,eco-,False,Neu
51459,ecodesigns,False,Neu
51460,ecoefficient,False,Neu
51461,ecofac,False,Neu
51462,ecofins,False,Neu
51463,ecoinnovations,False,Neu
51464,ecologistas,False,Neu
51465,ecomarketing,False,Neu
51466,ecommends,False,Neu
51467,econometrics,False,Neu
51468,economically-,False,Neu
51469,economicpolicies,False,Neu
51470,economique,False,Neu
51471,economised,False,Neu
51472,economises,False,Neu
51473,economism,False,Neu
51474,ecor,False,Neu
51475,ecosphere,False,Neu
51476,ecosystemic,False,Neu
51477,ecotype,False,Neu
51478,ecp,False,Neu
51479,ecre,False,Neu
51480,ecs,False,Neu
51481,ecsdp,False,Neu
51482,ectaa,False,Neu
51483,ectc,False,Neu
51484,ectoplasms,False,Neu
51485,ecuadorians,False,Neu
51486,ecumene,False,Neu
51487,ecumenism,False,Neu
51488,ecurie,False,Neu
51489,ecvam,False,Neu
51490,ecvet,False,Neu
51491,eda,False,Neu
51492,eddine,False,Neu
51493,ede,False,Neu
51494,edenor,False,Neu
51495,ederim,False,Neu
51496,edgardo,False,Neu
51497,edicom,False,Neu
51498,edicts,False,Neu
51499,edification,False,Neu
51500,edifices,False,Neu
51501,edison,False,Neu
51502,edmunds,False,Neu
51503,edna,False,Neu
51504,edouard,False,Neu
51505,edp,False,Neu
51506,edr,False,Neu
51507,edta,False,Neu
51508,eduarda,False,Neu
51509,educations,False,Neu
51510,edumin,False,Neu
51511,edutainment,False,Neu
51512,edwardian,False,Neu
51513,edwin,False,Neu
51514,edwina,False,Neu
51515,eeckhout,False,Neu
51516,eefje,False,Neu
51517,eep,False,Neu
51518,eerie,True,Neg
51519,eerily,False,Neu
51520,ees,False,Neu
51521,eesti,False,Neu
51522,eestist,False,Neu
51523,eeuropean,False,Neu
51524,eev,False,Neu
51525,eeyore,False,Neu
51526,efat,False,Neu
51527,efcharisto,False,Neu
51528,efd,False,Neu
51529,efect,False,Neu
51530,effeminate,False,Neu
51531,effete,False,Neu
51532,efficaciency,False,Neu
51533,effortlessly,False,Neu
51534,effusive,False,Neu
51535,efil,False,Neu
51536,efis,False,Neu
51537,efp,False,Neu
51538,efrag,False,Neu
51539,efrain,False,Neu
51540,efraín,False,Neu
51541,efremer,False,Neu
51542,eftec,False,Neu
51543,eftersom,False,Neu
51544,eg,False,Neu
51545,egaf,False,Neu
51546,egality,False,Neu
51547,egambling,False,Neu
51548,eger,False,Neu
51549,egg-,False,Neu
51550,egocentric,False,Neu
51551,egocentrically,False,Neu
51552,egocentrism,False,Neu
51553,egoists,False,Neu
51554,egonet,False,Neu
51555,egotists,True,Neg
51556,egrad,False,Neu
51557,egret,False,Neu
51558,egtcs,False,Neu
51559,eguy,False,Neu
51560,egypt-,False,Neu
51561,ehd,False,Neu
51562,ehrlich,False,Neu
51563,eht,False,Neu
51564,ehusani,False,Neu
51565,eichstätt,False,Neu
51566,eieck,False,Neu
51567,eight-,False,Neu
51568,eighthours,False,Neu
51569,eightieth,False,Neu
51570,eikka,False,Neu
51571,eilu,False,Neu
51572,eilus,False,Neu
51573,eim,False,Neu
51574,eimpact,False,Neu
51575,einen,False,Neu
51576,eircom,False,Neu
51577,eireann,False,Neu
51578,eirgrid,False,Neu
51579,eiss,False,Neu
51580,eist,False,Neu
51581,eiti,False,Neu
51582,eius,False,Neu
51583,eizenstat,False,Neu
51584,ejection,False,Neu
51585,ejercito,False,Neu
51586,ekepis,False,Neu
51587,ekeus,False,Neu
51588,ekmeleddin,False,Neu
51589,eko,False,Neu
51590,ekot,False,Neu
51591,ekstedt,False,Neu
51592,elaborately,False,Neu
51593,elam,False,Neu
51594,elas,False,Neu
51595,elasmobranchii,False,Neu
51596,elated,True,Pos
51597,elbaradi,False,Neu
51598,elbows,False,Neu
51599,elcomes,False,Neu
51600,eldina,False,Neu
51601,elecrticity,False,Neu
51602,electable,False,Neu
51603,elections-,False,Neu
51604,electra,False,Neu
51605,electrics,False,Neu
51606,electrifying,False,Neu
51607,electrocuted,False,Neu
51608,electrocutions,False,Neu
51609,electrodes,False,Neu
51610,electromechanical,False,Neu
51611,electrotechnical,False,Neu
51612,elefsina,False,Neu
51613,eleftherios,False,Neu
51614,elejido,False,Neu
51615,elektrárne,False,Neu
51616,elesmes,False,Neu
51617,elespe,False,Neu
51618,elevator,False,Neu
51619,elevators,False,Neu
51620,elia,False,Neu
51621,eliade,False,Neu
51622,eliahou,False,Neu
51623,elie,False,Neu
51624,eline,False,Neu
51625,elio,False,Neu
51626,elis,False,Neu
51627,ella,False,Neu
51628,ellada,False,Neu
51629,elle,False,Neu
51630,elleman,False,Neu
51631,ellenforradalom,False,Neu
51632,elliott,False,Neu
51633,elliptical,False,Neu
51634,ellwood,False,Neu
51635,elnosa,False,Neu
51636,elon,False,Neu
51637,eloping,False,Neu
51638,els,False,Neu
51639,elsene,False,Neu
51640,elsinoe,False,Neu
51641,elst,False,Neu
51642,elucidatory,False,Neu
51643,eluding,False,Neu
51644,ely,False,Neu
51645,em.tv,False,Neu
51646,emaddedin,False,Neu
51647,emadedin,False,Neu
51648,emanation,False,Neu
51649,emancipates,False,Neu
51650,emanuelle,False,Neu
51651,embalmed,False,Neu
51652,embankment,False,Neu
51653,embargoed,False,Neu
51654,embarrassments,True,Neg
51655,embattled,False,Neu
51656,ember,False,Neu
51657,embezzle,False,Neu
51658,embezzling,False,Neu
51659,embittering,False,Neu
51660,emblazon,False,Neu
51661,emblematically,False,Neu
51662,emblems,False,Neu
51663,emboldens,False,Neu
51664,embraceth,False,Neu
51665,embrasse,False,Neu
51666,embroider,False,Neu
51667,embroiling,False,Neu
51668,emcs,False,Neu
51669,emendations,False,Neu
51670,emep,False,Neu
51671,emercom,False,Neu
51672,emeritus,False,Neu
51673,emesa,False,Neu
51674,emethodology,False,Neu
51675,emf,False,Neu
51676,emigrates,False,Neu
51677,emil,False,Neu
51678,emilie,False,Neu
51679,emin,False,Neu
51680,eminences,False,Neu
51681,emirs,False,Neu
51682,emissaries,False,Neu
51683,emissive,False,Neu
51684,emmanouil,False,Neu
51685,emmanuele,False,Neu
51686,emmanuelle,False,Neu
51687,emn,False,Neu
51688,emoe,False,Neu
51689,emoluments,False,Neu
51690,emotionalism,False,Neu
51691,emotiveness,False,Neu
51692,empathised,False,Neu
51693,empi,False,Neu
51694,empl,False,Neu
51695,emporium,False,Neu
51696,emptier,True,Neg
51697,empties,True,Neg
51698,emptory,False,Neu
51699,emptybenches,False,Neu
51700,emulsifier,False,Neu
51701,en.htm,False,Neu
51702,enabler,False,Neu
51703,enablers,False,Neu
51704,enalrgement,False,Neu
51705,enamel,False,Neu
51706,encage,False,Neu
51707,encaja,False,Neu
51708,encampments,False,Neu
51709,encased,False,Neu
51710,encasing,False,Neu
51711,ence,False,Neu
51712,encephalic,False,Neu
51713,enchantingly,False,Neu
51714,encirclement,False,Neu
51715,encloses,False,Neu
51716,encomia,False,Neu
51717,encomium,False,Neu
51718,encouragements,True,Pos
51719,encrustation,False,Neu
51720,encrypting,False,Neu
51721,encumbrance,False,Neu
51722,encumbrances,False,Neu
51723,encyclical,False,Neu
51724,encyclicals,False,Neu
51725,encyclopaedias,False,Neu
51726,encyclopaedic,False,Neu
51727,encysted,False,Neu
51728,endangerment,False,Neu
51729,ende,False,Neu
51730,endgame,False,Neu
51731,endings,False,Neu
51732,endlich,False,Neu
51733,endo,False,Neu
51734,endocrinal,False,Neu
51735,endogamy,False,Neu
51736,endogenously,False,Neu
51737,enduringly,False,Neu
51738,ener,False,Neu
51739,energie,False,Neu
51740,energivorous,False,Neu
51741,energywatch,False,Neu
51742,enescu,False,Neu
51743,enfant,False,Neu
51744,enfeebling,False,Neu
51745,enfield,False,Neu
51746,enflaming,False,Neu
51747,engels,False,Neu
51748,englanders,False,Neu
51749,englishwomen,False,Neu
51750,engrave,False,Neu
51751,engrossing,False,Neu
51752,enil,False,Neu
51753,enimont,False,Neu
51754,enivoronment,False,Neu
51755,enjoinder,False,Neu
51756,enjoins,False,Neu
51757,enköping,False,Neu
51758,enlargement&apos,False,Neu
51759,enlightener,False,Neu
51760,enlightens,True,Pos
51761,enlistment,False,Neu
51762,enlists,False,Neu
51763,enlivenment,False,Neu
51764,enlow,False,Neu
51765,enlèvement,False,Neu
51766,enmeshed,False,Neu
51767,ennaama,False,Neu
51768,ennobled,False,Neu
51769,ennoblement,False,Neu
51770,enormities,False,Neu
51771,enotourism,False,Neu
51772,enpa,False,Neu
51773,enquires,False,Neu
51774,enrages,True,Neg
51775,enrichening,False,Neu
51776,enrolling,False,Neu
51777,enrons,False,Neu
51778,ensemble,False,Neu
51779,enshrouded,False,Neu
51780,enslavers,False,Neu
51781,ensnare,False,Neu
51782,entendu,False,Neu
51783,entenfeller,False,Neu
51784,enteredretirement,False,Neu
51785,enteritiris,False,Neu
51786,enterococchi,False,Neu
51787,enteroviruses,False,Neu
51788,entertainments,True,Pos
51789,enticements,False,Neu
51790,entices,False,Neu
51791,entombed,False,Neu
51792,entomofauna,False,Neu
51793,entr,False,Neu
51794,entrapment,False,Neu
51795,entrapping,False,Neu
51796,entregas,False,Neu
51797,entrepreneurism,False,Neu
51798,entretiens,False,Neu
51799,entropy,False,Neu
51800,entschließung,False,Neu
51801,entusiasmo,False,Neu
51802,entwinement,False,Neu
51803,enumerations,False,Neu
51804,environment-,False,Neu
51805,environnement,False,Neu
51806,envisat,False,Neu
51807,envisioned,False,Neu
51808,envisions,False,Neu
51809,enzensberger,False,Neu
51810,enzootic,False,Neu
51811,eods,False,Neu
51812,eoin,False,Neu
51813,epat,False,Neu
51814,epcip,False,Neu
51815,ephedra,False,Neu
51816,ephemera,False,Neu
51817,ephremidis,False,Neu
51818,epi,False,Neu
51819,epical,False,Neu
51820,epidural,False,Neu
51821,epigraph,False,Neu
51822,epileptic,False,Neu
51823,epiphenomenon,False,Neu
51824,episcopacy,False,Neu
51825,episcopalian,False,Neu
51826,epistle,False,Neu
51827,epitheton,False,Neu
51828,epithets,False,Neu
51829,epitomized,False,Neu
51830,epizooty,False,Neu
51831,epl,False,Neu
51832,epochs,False,Neu
51833,epping,False,Neu
51834,eppur,False,Neu
51835,epsd,False,Neu
51836,equalisations,False,Neu
51837,equalling,False,Neu
51838,equam,False,Neu
51839,equator,False,Neu
51840,equi,False,Neu
51841,equidistances,False,Neu
51842,equilibria,False,Neu
51843,equines,False,Neu
51844,equitas,False,Neu
51845,equivocate,False,Neu
51846,equivocating,False,Neu
51847,equivocatory,False,Neu
51848,erakat,False,Neu
51849,eran,False,Neu
51850,eraser,False,Neu
51851,erases,False,Neu
51852,erasmo,False,Neu
51853,ercea,False,Neu
51854,ere,False,Neu
51855,erekat,False,Neu
51856,ereli,False,Neu
51857,eren,False,Neu
51858,eretz,False,Neu
51859,erevan,False,Neu
51860,ergotherapy,False,Neu
51861,ergün,False,Neu
51862,erhalten,False,Neu
51863,erheugen,False,Neu
51864,erignac,False,Neu
51865,erika-1-package,False,Neu
51866,erikkson,False,Neu
51867,erio,False,Neu
51868,erkan,False,Neu
51869,erkennen,False,Neu
51870,erkinbayev,False,Neu
51871,ermacora,False,Neu
51872,erminia,False,Neu
51873,erna,False,Neu
51874,ernst,False,Neu
51875,eros,False,Neu
51876,erotic,False,Neu
51877,errands,False,Neu
51878,erratically,False,Neu
51879,erreichen,False,Neu
51880,errf,False,Neu
51881,errorless,False,Neu
51882,ersbøl,False,Neu
51883,erste,False,Neu
51884,erudition,False,Neu
51885,eruopean,False,Neu
51886,erwin,False,Neu
51887,erythematodes,False,Neu
51888,erythritol,False,Neu
51889,erzgebirge,False,Neu
51890,esaw,False,Neu
51891,esbo,False,Neu
51892,escalda,False,Neu
51893,escalier,False,Neu
51894,escapade,False,Neu
51895,escapism,False,Neu
51896,escasez,False,Neu
51897,escheat,False,Neu
51898,eschede,False,Neu
51899,escherichia,False,Neu
51900,eschewing,False,Neu
51901,eschola,False,Neu
51902,escola,False,Neu
51903,escolapias,False,Neu
51904,escrow,False,Neu
51905,escu,False,Neu
51906,esd,False,Neu
51907,ese,False,Neu
51908,esempio,False,Neu
51909,esfa,False,Neu
51910,esfahan,False,Neu
51911,esmo,False,Neu
51912,esosoc,False,Neu
51913,espace,False,Neu
51914,espart,False,Neu
51915,españa,False,Neu
51916,española,False,Neu
51917,esperanza,False,Neu
51918,esplanade,False,Neu
51919,esplanades,False,Neu
51920,espírito,False,Neu
51921,esquadra,False,Neu
51922,esque,False,Neu
51923,esquerra,False,Neu
51924,esquerre,False,Neu
51925,esri,False,Neu
51926,essere,False,Neu
51927,esspros,False,Neu
51928,establecer,False,Neu
51929,establishmentarian,False,Neu
51930,establishmentscivic,False,Neu
51931,estado,False,Neu
51932,estagel,False,Neu
51933,estarreja,False,Neu
51934,estatal,False,Neu
51935,estatuto,False,Neu
51936,esteban,False,Neu
51937,ester,False,Neu
51938,esterification,False,Neu
51939,esteven,False,Neu
51940,estievenart,False,Neu
51941,estimirova,False,Neu
51942,esto,False,Neu
51943,estorial,False,Neu
51944,estrange,False,Neu
51945,estrella,False,Neu
51946,estupido,False,Neu
51947,estéves,False,Neu
51948,esρs,False,Neu
51949,etap,False,Neu
51950,etaples,False,Neu
51951,etas,False,Neu
51952,etat,False,Neu
51953,etbe,False,Neu
51954,etch,False,Neu
51955,etchecolatz,False,Neu
51956,ethane,False,Neu
51957,ethnicism,False,Neu
51958,ethnique,False,Neu
51959,ethnocentric,False,Neu
51960,ethnocentricity,False,Neu
51961,ethnocentrism,False,Neu
51962,ethnography,False,Neu
51963,ethnological,False,Neu
51964,ethnomorphosis,False,Neu
51965,ethologist,False,Neu
51966,ethoxylates,False,Neu
51967,etns,False,Neu
51968,etps,False,Neu
51969,etsc,False,Neu
51970,etso,False,Neu
51971,etst,False,Neu
51972,ett,False,Neu
51973,etymological,False,Neu
51974,etymologically,False,Neu
51975,etymologists,False,Neu
51976,eu-12,False,Neu
51977,eu.observer.com,False,Neu
51978,eu10,False,Neu
51979,euabc.com,False,Neu
51980,euclidean,False,Neu
51981,eucopps,False,Neu
51982,eudemocrats,False,Neu
51983,eudemocrats.org,False,Neu
51984,eudevelopment,False,Neu
51985,eudor,False,Neu
51986,euganeo,False,Neu
51987,eugenio,False,Neu
51988,eugène,False,Neu
51989,eulac,False,Neu
51990,eulogised,False,Neu
51991,eulogisers,False,Neu
51992,eulogises,False,Neu
51993,eulogists,False,Neu
51994,euobserver.com,False,Neu
51995,euphoriants,False,Neu
51996,eur111.9,False,Neu
51997,eur5.00,False,Neu
51998,eurabia,False,Neu
51999,euralair,False,Neu
52000,euregio,False,Neu
52001,euregios,False,Neu
52002,eurfor,False,Neu
52003,eurimage,False,Neu
52004,eurimages,False,Neu
52005,euro-,False,Neu
52006,euro-3,False,Neu
52007,euroadvisers,False,Neu
52008,euroatom,False,Neu
52009,euroballet,False,Neu
52010,eurobond,False,Neu
52011,eurobureaucracy,False,Neu
52012,eurobus,False,Neu
52013,eurocaprail,False,Neu
52014,eurocare,False,Neu
52015,eurochambers,False,Neu
52016,eurochambres,False,Neu
52017,eurochefs,False,Neu
52018,eurocitizen,False,Neu
52019,euroclasses,False,Neu
52020,eurocod,False,Neu
52021,eurocode,False,Neu
52022,eurocombi,False,Neu
52023,eurocommunism,False,Neu
52024,euroconstitution,False,Neu
52025,eurocop,False,Neu
52026,eurocopter,False,Neu
52027,eurodelegation,False,Neu
52028,eurodiet,False,Neu
52029,eurodistrict,False,Neu
52030,eurodosh,False,Neu
52031,euroenthusiast,False,Neu
52032,euroenthusiasts,False,Neu
52033,eurofanaticism,False,Neu
52034,eurofederalism,False,Neu
52035,eurofighters,False,Neu
52036,eurofly,False,Neu
52037,eurogas,False,Neu
52038,euroglobe,False,Neu
52039,euroguard,False,Neu
52040,euroguichet,False,Neu
52041,euroguichets,False,Neu
52042,eurohealth,False,Neu
52043,eurohear,False,Neu
52044,eurohiv,False,Neu
52045,euroispa,False,Neu
52046,eurojobs,False,Neu
52047,eurojus,False,Neu
52048,eurokits,False,Neu
52049,eurolex,False,Neu
52050,euroliberalism,False,Neu
52051,euromaniacs,False,Neu
52052,euromorphism,False,Neu
52053,euromosaic,False,Neu
52054,euromythology,False,Neu
52055,euromyths,False,Neu
52056,euronationalist,False,Neu
52057,euronationalists,False,Neu
52058,euroncap,False,Neu
52059,euronet,False,Neu
52060,euronex,False,Neu
52061,euroopa,False,Neu
52062,europ,False,Neu
52063,europa.eu.int,False,Neu
52064,europacinema,False,Neu
52065,europae,False,Neu
52066,europaeis,False,Neu
52067,europaklub,False,Neu
52068,europaparlamentet,False,Neu
52069,europaralysis,False,Neu
