,german_tokens,translated_english_tokens,is_polarize,polarity
8575,thes2,thes2,False,Neu
8576,thibaudet,thibaudet,False,Neu
8577,thing,thing,False,Neu
8578,things,things,False,Neu
8579,thining,thining,False,Neu
8580,thirteen,thirteen,False,Neu
8581,thismost,thismost,False,Neu
8582,thismovie,thismovie,False,Neu
8583,thom,thom,False,Neu
8584,thorns,thorns,False,Neu
8585,thoroughly,thoroughly,False,Neu
8586,thread-zählung,Threshold counting,False,Neu
8587,thrilled,thrilled,True,Pos
8588,thrones,thrones,False,Neu
8589,thy,thy,False,Neu
8590,ticket,ticket,False,Neu
8591,tiefem,Deep,False,Neu
8592,tiefen,Depth,False,Neu
8593,tiefer,tiefer,False,Neu
8594,tiefste,lowest,False,Neu
8595,tier,Animals,False,Neu
8596,tierliebhaber,Animal lovers,False,Neu
8597,tierrezension,animal review,False,Neu
8598,tiershows,tiershows,False,Neu
8599,tiimen,tiimen,False,Neu
8600,tiller,tiller,False,Neu
8601,timey,timey,False,Neu
8602,tims,tims,False,Neu
8603,tinsel,island,False,Neu
8604,tinte,Ink,False,Neu
8605,tis,tis,False,Neu
8606,tischthemen,Table themes,False,Neu
8607,titelfiguren,Titles,False,Neu
8608,titels,Titles,False,Neu
8609,titelthemas,Title themes,False,Neu
8610,title,title,False,Neu
8611,tituba,tituba,False,Neu
8612,tletztlich,tletztlich,False,Neu
8613,tod,tod,False,Neu
8614,todbringende,Death killers,False,Neu
8615,todbringenden,Killer,False,Neu
8616,tolkien,tolkien,False,Neu
8617,tombstone,tombstone,False,Neu
8618,tome,tome,False,Neu
8619,tonabnehmerwelle,pickup,False,Neu
8620,tonfall,tonfall,False,Neu
8621,tonite,tonite,False,Neu
8622,tonnen,tonnen,False,Neu
8623,tonträger,Audio carrier,False,Neu
8624,top-filmen,top-films,False,Neu
8625,top-schinken-ticket,top-ham-ticket,False,Neu
8626,topo,topo,False,Neu
8627,tops,tops,True,Pos
8628,toro,toro,False,Neu
8629,torte,torte,False,Neu
8630,torx,torx,False,Neu
8631,totebag,totebag,False,Neu
8632,touching,touching,False,Neu
8633,touren,touring,False,Neu
8634,tours,tours,False,Neu
8635,town,town,False,Neu
8636,townes,townes,False,Neu
8637,toyota,Toyota,False,Neu
8638,toyota-filter,Toyota filter,False,Neu
8639,tracht,national costume,False,Neu
8640,trademark,trademark,False,Neu
8641,traditionellen,traditionellen,False,Neu
8642,traditioneller,traditionals,False,Neu
8643,trage,carry,False,Neu
8644,tragisch,tragic,False,Neu
8645,trainer,New Zealand coaches,False,Neu
8646,trainingshilfe,Training aid,False,Neu
8647,trainingspläne,Training plans,False,Neu
8648,traintastic,traintastic,False,Neu
8649,trampolin,trampoline,False,Neu
8650,trandfer,trandfer,False,Neu
8651,trans,trans,False,Neu
8652,transaktion,Transaction,False,Neu
8653,transcend,transcendental,False,Neu
8654,transport,transport,False,Neu
8655,transporte,transports,False,Neu
8656,transportieren,transport,False,Neu
8657,trashy,trashy,False,Neu
8658,traumhafte,dreamlike,False,Neu
8659,traumhaften,dreamlike,False,Neu
8660,traumklänge,traumklÃ¤nge,False,Neu
8661,traurigen,sad,False,Neu
8662,trauriges,trauriges,False,Neu
8663,travel,travel,False,Neu
8664,travis,travis,False,Neu
8665,travolta,travolta,False,Neu
8666,tray,tray,False,Neu
8667,treat,treat,True,Pos
8668,treffern,treffern,False,Neu
8669,treibt,Drive,False,Neu
8670,treo,treo,False,Neu
8671,treten,kicking,False,Neu
8672,trevor,trevor,False,Neu
8673,tribal,tribal,False,Neu
8674,tribute,tribute,False,Neu
8675,trick,trick,True,Neg
8676,trier,trier,False,Neu
8677,trikes,Trikes,False,Neu
8678,trimmer,trimmer,False,Neu
8679,trinken,Drink,False,Neu
8680,tris,tris,False,Neu
8681,tritt,Comes,False,Neu
8682,triumph,triumph,True,Pos
8683,triumphierten,Triumphant,False,Neu
8684,triumphmusik,Triumphal music,False,Neu
8685,trivialen,Trivialen,False,Neu
8686,trocken,Dry,False,Neu
8687,trockenen,trockenen,False,Neu
8688,trollmotor,Trolley motor,False,Neu
8689,trommel,Drum,False,Neu
8690,trommel-,Drum,False,Neu
8691,trompete,trumpet,False,Neu
8692,troy,troy,False,Neu
8693,trully,trully,False,Neu
8694,trumpetplayer,trumpetplayer,False,Neu
8695,tryst,tryst,False,Neu
8696,träger,Vehicle,False,Neu
8697,tränen,Tears,False,Neu
8698,tröstlich,trÃ¶stlich,False,Neu
8699,ttyl,ttyl,False,Neu
8700,tuch,tuch,False,Neu
8701,tucker,Tucker,False,Neu
8702,tudors,tudors,False,Neu
8703,tugenden,virtuous,False,Neu
8704,tulku,tulku,False,Neu
8705,tumultuous,Tumultuous,False,Neu
8706,tune,tune,False,Neu
8707,tune-up,tune-up,False,Neu
8708,tunen,tunen,False,Neu
8709,turbo-mixes,turbo-mixes,False,Neu
8710,turn,turn,False,Neu
8711,turner,Italian gymnasts,False,Neu
8712,tv-show,tv-show,False,Neu
8713,tv-signal,tv-signal,False,Neu
8714,twins,twins,False,Neu
8715,twist,twist,False,Neu
8716,twister,twister,False,Neu
8717,two,two,False,Neu
8718,twyla,twyla,False,Neu
8719,tyburn,Tyburn,False,Neu
8720,typischen,Typical,False,Neu
8721,typisches,typical,False,Neu
8722,tänze,tÃ¤nze,False,Neu
8723,tänzerin,dancer,False,Neu
8724,täting,tÃ¤ting,False,Neu
8725,täuschen,tÃ¤uschen,False,Neu
8726,töten,killing,False,Neu
8727,tür,Door,False,Neu
8728,türkis,Turquoise,False,Neu
8729,u-boot-film,u-boot films,False,Neu
8730,u-boote,Submarines,False,Neu
8731,ubuntu,Ubuntu,False,Neu
8732,uhren,Clocks,False,Neu
8733,ultraviolett,Ultraviolet,False,Neu
8734,umbringt,umbringt,False,Neu
8735,umdrehen,turning around,False,Neu
8736,umfang,Scope,False,Neu
8737,umfassender,comprehensive,False,Neu
8738,umfassendes,Comprehensive,False,Neu
8739,umfassendste,Most comprehensive,False,Neu
8740,umgebenden,Surrounding,False,Neu
8741,umgehen,Bypass,False,Neu
8742,umgestellt,converted,False,Neu
8743,umher,umher,False,Neu
8744,umkehrbar,Reversible,False,Neu
8745,umrissen,Outlines,False,Neu
8746,umso,all the more,False,Neu
8747,umstände,circumstances,False,Neu
8748,umweltwissenschaften,environment,False,Neu
8749,umzubauen,Rebuilding,False,Neu
8750,unaufhörlich,incessant,False,Neu
8751,unbedingte,unconditional,False,Neu
8752,unbemalter,Unpainted,False,Neu
8753,unbeschreibliche,indescribable,False,Neu
8754,unbesiegbarer,invincible,False,Neu
8755,unbrauchbar,unusable,False,Neu
8756,unbreakable,unbreakable,False,Neu
8757,unddanke,and thank you,False,Neu
8758,under,under,False,Neu
8759,une,une,False,Neu
8760,unegoistisch,unegoistic,False,Neu
8761,unerfahrene,inexperienced,False,Neu
8762,unerwartet,unexpected,False,Neu
8763,unethisch,unethical,False,Neu
8764,ungefähr,Approximately,False,Neu
8765,ungegebene,Undertaking,False,Neu
8766,ungeheure,ungeheure,False,Neu
8767,ungewöhnliche,unusual,False,Neu
8768,ungewöhnlichen,unusual,False,Neu
8769,unglaubliches,incredible,False,Neu
8770,uni,uni,False,Neu
8771,universitätsstädten,university towns,False,Neu
8772,universum,universe,False,Neu
8773,universums,Universe,False,Neu
8774,unkomplizierte,Uncomplicated,False,Neu
8775,unlike,unlike,False,Neu
8776,unschlagbar,unbeatable,False,Neu
8777,unschuldigen,innocent,False,Neu
8778,unschuldiges,innocent,False,Neu
8779,unschönen,ugly,False,Neu
8780,unseres,Our,False,Neu
8781,unsinnig,absurd,False,Neu
8782,unter-,For more information:,False,Neu
8783,unterarmen,unterarmen,False,Neu
8784,untergezogen,subordinated,False,Neu
8785,unterhalter,entertainer,False,Neu
8786,unterhaltsamen,entertaining,False,Neu
8787,unterhaltungsangebot,entertainment services,False,Neu
8788,unterhaltungsprogramm,Entertainment programs,False,Neu
8789,unterhält,entertains,False,Neu
8790,unternehmer,entrepreneur,False,Neu
8791,unternehmungslustig,enterprising,False,Neu
8792,unternimmt,undertakes,False,Neu
8793,unterscheidet,distinguishes,False,Neu
8794,unterschied,difference,False,Neu
8795,unterschiede,differences,False,Neu
8796,unterschreiben,to sign,False,Neu
8797,unterseite,Underside,False,Neu
8798,unterstützend,Supporting,False,Neu
8799,unterstützenden,Supporting,False,Neu
8800,unterstützt,Supported,False,Neu
8801,unterstützungsgruppen,Support groups,False,Neu
8802,untersuchen,Investigate,False,Neu
8803,untersuchungen,investigations,False,Neu
8804,untertreibung,Understatement,False,Neu
8805,untertönt,undertone,False,Neu
8806,unterwasser-nutzung,underwater fishing,False,Neu
8807,unterwasserfilter,Underwater filter,False,Neu
8808,unterwasserleben,Underwater life,False,Neu
8809,unterweisung,instruction,False,Neu
8810,unterwäsche,lingerie,False,Neu
8811,untregusend,Unregusend,False,Neu
8812,unulterte,unulterte,False,Neu
8813,unverschämt,unashamedly,False,Neu
8814,unversehentlichen,unforeseen,False,Neu
8815,unwahrscheinliche,improbable,False,Neu
8816,unwiderstehliche,irresistible,False,Neu
8817,unwiderstehlichen,irresistible,False,Neu
8818,unzähligen,Innumerable,False,Neu
8819,upgrade,upgrade,False,Neu
8820,upshaw,upshaw,False,Neu
8821,upstate,upstate,False,Neu
8822,urenkelin,urenkelin,False,Neu
8823,urgroßsohn,great-son,False,Neu
8824,urine,urine,False,Neu
8825,use,use,False,Neu
8826,used,used,False,Neu
8827,uttal,uttal,False,Neu
8828,v.chr,b.chr,False,Neu
8829,vac,vac,False,Neu
8830,variety,variety,False,Neu
8831,vcd,vcd,False,Neu
8832,ventil,Valve,False,Neu
8833,ventriloquismus,ventriloquism,False,Neu
8834,venus,venus,False,Neu
8835,verabscheuungswürdige,odious,False,Neu
8836,veranschaulichen,- illustrate,False,Neu
8837,verantwortung,Responsibility,False,Neu
8838,verbalungen,verbalungen,False,Neu
8839,verbatim-cd,verbatim-cd,False,Neu
8840,verbindet,connects,False,Neu
8841,verbindung,connections,False,Neu
8842,verblüfft,amazed,False,Neu
8843,verborgenes,verborgenes,False,Neu
8844,verbote,Ban,False,Neu
8845,verbrannt,Burned,False,Neu
8846,verbraucher,Consumers,False,Neu
8847,verbrechen,crime,False,Neu
8848,verbreitet,widespread,False,Neu
8849,verbunden,Connected,False,Neu
8850,verbundenen,related,False,Neu
8851,verdachtsspannung,suspicious tension,False,Neu
8852,verdammten,verdammten,False,Neu
8853,verdauung,verdauung,False,Neu
8854,verdoppeln,double,False,Neu
8855,verdoppelt,doubled,False,Neu
8856,verdrahtes,wired,False,Neu
8857,verdrehungen,twisting,False,Neu
8858,vereinbarung,Agreement,False,Neu
8859,vereinigten,united,False,Neu
8860,vereint,United,False,Neu
8861,verfasserin,author,False,Neu
8862,verfasst,written,False,Neu
8863,verfassung,Constitution,False,Neu
8864,verflochten,Interlaced,False,Neu
8865,verfolgt,Persecuted,False,Neu
8866,verfügbaren,available,False,Neu
8867,verfügbarkeit,Availability,False,Neu
8868,vergießende,Shedding,False,Neu
8869,vergleicht,compare,False,Neu
8870,vergoren,vergoren,False,Neu
8871,verheiratet,Married,False,Neu
8872,verhindern,verhindern,False,Neu
8873,verkauf,Sales,False,Neu
8874,verkaufskraft,selling power,False,Neu
8875,verkaufspreis,selling price,False,Neu
8876,verkaufte,sold,False,Neu
8877,verkochen,for sale,False,Neu
8878,verkostung,Tasting,False,Neu
8879,verlagert,- relocated,False,Neu
8880,verlangen,require,False,Neu
8881,verliebe,verliebe,False,Neu
8882,verlieben,verlieben,False,Neu
8883,verlockende,Tempting,False,Neu
8884,vermiedet,vermiedet,False,Neu
8885,vermischen,mix,False,Neu
8886,vermute,supposed,False,Neu
8887,verne,verne,False,Neu
8888,verpackte,Packaged,False,Neu
8889,versammlung,Assembly,False,Neu
8890,versandkosten,Shipping costs,False,Neu
8891,versandsuper,Mailing super,False,Neu
8892,verschlingen,Devouring,False,Neu
8893,verschluckt,Swallowed,False,Neu
8894,verschmutzt,dirty,False,Neu
8895,verschneidlich,snowy,False,Neu
8896,verschwendete,Wasted,False,Neu
8897,verschwitzt,sweaty,False,Neu
8898,versenden,Shipping,False,Neu
8899,versetzen,versetzen,False,Neu
8900,versichern,Insurance,False,Neu
8901,versichert,insured,False,Neu
8902,verstanden,Understood,False,Neu
8903,verstecken,Hiding,False,Neu
8904,versteckt,hidden,False,Neu
8905,versteckte,hidden,False,Neu
8906,versteckter,Hidden,False,Neu
8907,verstehe,- understanding,False,Neu
8908,verstellbare,adjustable,False,Neu
8909,verstellenden,adjusting,False,Neu
8910,verständliche,comprehensible,False,Neu
8911,verständliches,comprehensible,False,Neu
8912,verstärkt,Strengthens:,False,Neu
8913,verstärkung,reinforcement;,False,Neu
8914,versuch,Attempt,False,Neu
8915,versuchte,attempted,False,Neu
8916,versäumnisse,what is missing,False,Neu
8917,versäumt,Failed,False,Neu
8918,versöhnliche,Conciliatory,False,Neu
8919,vertiefen,Deep,False,Neu
8920,vertieft,Deep,False,Neu
8921,vertiefte,deepened,False,Neu
8922,vertikalen,Vertical,False,Neu
8923,vertraut,Acquaintance,False,Neu
8924,vertrauter,Confidential,False,Neu
8925,vertreten,Represented,False,Neu
8926,vertrieben,expelled,False,Neu
8927,verursachen,cause,False,Neu
8928,verve,verve,False,Neu
8929,verwandelt,transformed,False,Neu
8930,verwandten,related,False,Neu
8931,verwandtschaft,Affinity,False,Neu
8932,verweisen,reference,False,Neu
8933,verwendungen,Use,False,Neu
8934,verwickelt,entangled,False,Neu
8935,verwinkelte,Angular,False,Neu
8936,verwirren,confuse,False,Neu
8937,verwirrend,confusing,False,Neu
8938,verwunderlich,verwunderlich,False,Neu
8939,verwurzelte,rooted,False,Neu
8940,verwöhnte,Pampered,False,Neu
8941,verzeihen,Forgive,False,Neu
8942,verzichten,verzichten,False,Neu
8943,verzierung,Ornamentation,False,Neu
8944,verzug,Default,False,Neu
8945,verzögern,Delay,False,Neu
8946,verändern,change,False,Neu
8947,verändert,Changed,False,Neu
8948,verärgert,Angry,False,Neu
8949,veröffentlichungen,Publications,False,Neu
8950,veröffentlichungstag,publication date,False,Neu
8951,vest,vest,False,Neu
8952,vetrap,vetrap,False,Neu
8953,vibration,vibration,False,Neu
8954,vibrierende,vibrating,False,Neu
8955,vicky,vicky,False,Neu
8956,victorinox,victorinox,False,Neu
8957,victory,victory,False,Neu
8958,video-,and,False,Neu
8959,videoregeln,video rules,False,Neu
8960,videoübertragung,video transmissions,False,Neu
8961,vieh,- cattle,False,Neu
8962,viehwirtschaft,- livestock farming,False,Neu
8963,vieles,many,False,Neu
8964,vielfältig,Diverse,False,Neu
8965,vielfältigere,vielfÃ¤ltigere,False,Neu
8966,viii,viii,False,Neu
8967,villain,villain,True,Neg
8968,villans,villans,False,Neu
8969,villazon,villazon,False,Neu
8970,villian,villian,False,Neu
8971,vince,vince,False,Neu
8972,vinnie,vinnie,False,Neu
8973,vintage,vintage,False,Neu
8974,vinyl-cover,Vinyl cover,False,Neu
8975,vinylalter,Vinyl age,False,Neu
8976,virgin,virgin,False,Neu
8977,visionär,visionary,False,Neu
8978,vista,vista,False,Neu
8979,visuell,visual,False,Neu
8980,vitaltherapy,vitaltherapy,False,Neu
8981,vitamine,vitamine,False,Neu
8982,vlies,Fleece,False,Neu
8983,vocals,vocals,False,Neu
8984,vogel,vogel,False,Neu
8985,voight,voight,False,Neu
8986,vokabular,Vocabulary,False,Neu
8987,vokalkünstler,Vocal artists,False,Neu
8988,vokalteilen,Vokalteilen,False,Neu
8989,vol,vol,False,Neu
8990,volksmusik,folk music,False,Neu
8991,vollbracht,vollbracht,False,Neu
8992,vollem,Full,False,Neu
8993,vollkommenheit,Perfection,False,Neu
8994,vollständige,full,False,Neu
8995,vollständiger,Complete,False,Neu
8996,volumen,Volume,False,Neu
8997,voran,voran,False,Neu
8998,vorbehalt,Reservation,False,Neu
8999,vorbei,passing by,False,Neu
9000,vorbereitung,Preparation,False,Neu
9001,vorbilder,vorbilder,False,Neu
9002,vorderen,vorderen,False,Neu
9003,voreingenommenheit,Prejudice,False,Neu
9004,vorfall,incident,False,Neu
9005,vorgang,Process,False,Neu
9006,vorgestellt,Presented,False,Neu
9007,vorgänger,predecessor,False,Neu
9008,vorhang,curtain,False,Neu
9009,vorherigen,Previous,False,Neu
9010,vorhersehbar,Predictable,False,Neu
9011,vorhersehbare,Predictable,False,Neu
9012,vorläufer,precursor,False,Neu
9013,vorräte,Stock,False,Neu
9014,vorschlag,proposal,False,Neu
9015,vorschläge,Proposals,False,Neu
9016,vr-missionen,VR missions,False,Neu
9017,vs,vs,False,Neu
9018,völker,peoples,False,Neu
9019,wachs,wax,False,Neu
9020,wachsende,Growing,False,Neu
9021,waffe,Weapon,False,Neu
9022,waffeln,waffles,False,Neu
9023,waffen,Weapons,False,Neu
9024,wage,wage,False,Neu
9025,wagen,wagen,False,Neu
9026,wagenbelege,car covers,False,Neu
9027,wagenwachs,wax,False,Neu
9028,wagoners,wagoners,False,Neu
9029,wahrhaft,Truly,False,Neu
9030,wahrhaftiges,True,False,Neu
9031,wahrheiten,truths,False,Neu
9032,wahrheitsfarben,true colors,False,Neu
9033,wahrheitsgemäß,truthful,False,Neu
9034,wait,wait,False,Neu
9035,wald,wald,False,Neu
9036,walk,Walk,False,Neu
9037,walker,walker,False,Neu
9038,walking,walking,False,Neu
9039,walmart,walmart,False,Neu
9040,waltz,waltz,False,Neu
9041,wand,wand,False,Neu
9042,wandern,walking,False,Neu
9043,wandte,wandte,False,Neu
9044,wanna,wanna,False,Neu
9045,ward,ward,False,Neu
9046,warenkorb,Product basket,False,Neu
9047,warme,warm,False,Neu
9048,warnung,warning,False,Neu
9049,wars,wars,True,Neg
9050,warte,warte,False,Neu
9051,wartens,wartens,False,Neu
9052,wartet,Waiting,False,Neu
9053,wartete,wartete,False,Neu
9054,wasch-,wasch-,False,Neu
9055,wascht,wascht,False,Neu
9056,waschungen,washings,False,Neu
9057,wash,wash,False,Neu
9058,wasserdosierer,Water dispenser,False,Neu
9059,wasserfilter,Water filter,False,Neu
9060,wasserkocher,kettle,False,Neu
9061,wassertieren,aquatic animals,False,Neu
9062,watching,Watching,False,Neu
9063,water,water,False,Neu
9064,waterloo,waterloo,False,Neu
9065,wave,wave,False,Neu
9066,waving,waving,False,Neu
9067,way,Way,False,Neu
9068,wayne,wayne,False,Neu
9069,wb,wb,False,Neu
9070,web,web,False,Neu
9071,web-browsern,Web browsers,False,Neu
9072,web-links,Web links,False,Neu
9073,webernd,webernd,False,Neu
9074,wechsel,Change,False,Neu
9075,wechseln,Change,False,Neu
9076,wechselstudiengang,wechselstudiengang,False,Neu
9077,weckt,awakens,False,Neu
9078,wedding,wedding,False,Neu
9079,weder,Neither,False,Neu
9080,weglenkt,deflects,False,Neu
9081,wegnehmen,wegnehmen,False,Neu
9082,wegwerfwindeln,disposable diaper,False,Neu
9083,wehen,wehen,False,Neu
9084,weht,weht,False,Neu
9085,wehtun,wehtun,False,Neu
9086,weibliche,Female,False,Neu
9087,weichem,Soft,False,Neu
9088,weicher,Softer,False,Neu
9089,weicht,weicht,False,Neu
9090,weihnachtsartikel,Christmas items,False,Neu
9091,weihnachtsfilm,Christmas films,False,Neu
9092,weihnachtsmärkte,Christmas markets,False,Neu
9093,weihnachtszeit,Christmas,False,Neu
9094,weinbars,weinbars,False,Neu
9095,weinendes,weeping,False,Neu
9096,weinlandschaft,wine-growing landscape,False,Neu
9097,weinliebhaber,wine lovers,False,Neu
9098,weinopener,weinopener,False,Neu
9099,weintrinker,wine drinker,False,Neu
9100,weir,weir,False,Neu
9101,weiss,White,False,Neu
9102,weisse,weisse,False,Neu
9103,weitergeben,pass on,False,Neu
9104,weitergegeben,passed on,False,Neu
9105,weiterhin,continue,False,Neu
9106,weiterverpacken,further packaging,False,Neu
9107,wellenreiten,wellenreiten,False,Neu
9108,wellig,Wavy,False,Neu
9109,wells,wells,True,Pos
9110,welpen,puppy,False,Neu
9111,welpesie,welpesie,False,Neu
9112,weltkrieg,world war,False,Neu
9113,weltliche,Secular,False,Neu
9114,weltmusik,weltmusik,False,Neu
9115,weltraumsparer,Space saver,False,Neu
9116,wende,wende,False,Neu
9117,wendy,wendy,False,Neu
9118,werbespots,werbespots,False,Neu
9119,werbung,commercial,False,Neu
9120,werkzeuge,tools,False,Neu
9121,werten,valuing,False,Neu
9122,wertes,Values,False,Neu
9123,wertvollen,Valuable,False,Neu
9124,werwolf,werwolf,False,Neu
9125,werwolf-film,werwolf,False,Neu
9126,wes,wes,False,Neu
9127,wesentlich,Core,False,Neu
9128,wesentlicher,wesentlicher,False,Neu
9129,wesentliches,Substantial,False,Neu
9130,west,West,False,Neu
9131,westafrikanische,West African,False,Neu
9132,westbuch,West Book,False,Neu
9133,westenra,westenra,False,Neu
9134,westens,westens,False,Neu
9135,westlichen,Western Region,False,Neu
9136,wette,wette,False,Neu
9137,wheel,wheel,False,Neu
9138,where,where,False,Neu
9139,whimsical,whimsical,True,Pos
9140,whisk,Whisk,False,Neu
9141,wholesome,wholesome,False,Neu
9142,whore,whore,True,Neg
9143,wiccan,wiccan,False,Neu
9144,wichtigen,Important,False,Neu
9145,widergespiegelt,mirrored,False,Neu
9146,widerlegen,refute,False,Neu
9147,widerrufbaren,revocable,False,Neu
9148,widersetzbarer,definable,False,Neu
